platform,asin,title,brand,category,current_price,original_price,discount,rating,reviews_count,prime_eligible,amazon_choice,sponsored,main_image,product_url,scraped_at
amazon,B0FBX6YLD3,Fisher plastic 8 mm white color (3pcs).,,Tools & Home Improvement,EGP 4.00,,,,,,,,https://m.media-amazon.com/images/I/21UBofHmcUL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FBX6YLD3,2026-03-28T13:25:54.029704
amazon,B0CZTN24BQ,"Zip Ties Heavy Duty 10 CM Cable Ties 20pcs, Nylon Self-Locking Strong Outdoor Wire Ties Wraps with 120 Pounds Tensile Strength - color may vary",,Tools & Home Improvement,EGP 6.00,,,3.8,,,,,https://m.media-amazon.com/images/I/81v6HNgl8dL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0CZTN24BQ,2026-03-28T13:25:57.915255
amazon,B0BTLS6WX5,"Utility Hooks, Adhesive Hooks No-punch Double-sided Self-adhesive Wall Hooks, for Bathroom Kitchen Office Hanging Fixing Bracket - (2 PC's, 1Pair)",,Tools & Home Improvement,EGP 9.00,,,2.6,,,,,https://m.media-amazon.com/images/I/61RGU+maK+L._AC_UY218_.jpg,https://www.amazon.eg/dp/B0BTLS6WX5,2026-03-28T13:25:57.915737
amazon,B0FWYH3RH3,"Tool-Free Wall Mounting Screws – No Screwdriver Needed, Strong Adhesive Design (1piece)",,Tools & Home Improvement,EGP 8.00,,,3.7,,,,,https://m.media-amazon.com/images/I/41bgGNiv4bL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FWYH3RH3,2026-03-28T13:25:57.916225
amazon,B0G13RRRY8,"Mintra 96021 Versatile Floor Protector Set, Rounded Nail 25mm Ivory 4-Piece",,Tools & Home Improvement,EGP 10.00,,,4.5,,,,,https://m.media-amazon.com/images/I/51Cq3w8tmSL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0G13RRRY8,2026-03-28T13:25:57.916691
amazon,B0FD8Q37HV,Mintra Binding Screw Flat Head 4 × 40 mm + Plastic Wall Plug 6 × 36 mm Model 94511,,Tools & Home Improvement,EGP 9.00,,,1.5,,,,,https://m.media-amazon.com/images/I/51SfK7RqvyL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FD8Q37HV,2026-03-28T13:25:57.917155
amazon,B0FD8PGNNZ,Mintra Round Floor Protector with Pin 2.5 cm Black Model 96018,,Tools & Home Improvement,EGP 9.00,,,3.6,,,,,https://m.media-amazon.com/images/I/41eXQUNGC-L._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FD8PGNNZ,2026-03-28T13:25:57.917609
amazon,B0FD8PKLLF,Mintra Round Plastic-Coated Wire Clips F16 Pack of 7 Model 94459,,Tools & Home Improvement,EGP 9.00,,,,,,,,https://m.media-amazon.com/images/I/41HUR3vsH8L._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FD8PKLLF,2026-03-28T13:25:57.918028
amazon,B0G13T853D,"Mintra 96007 Compact Floor Protector Set, Rounded Nail 15mm Brown 10-Piece",,Tools & Home Improvement,EGP 10.00,,,4.4,,,,,https://m.media-amazon.com/images/I/61ANC7Ss4qL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0G13T853D,2026-03-28T13:25:57.918492
amazon,B0FBX6VWJY,Thread Burma Screw 2CM (10 Pcs),,Tools & Home Improvement,EGP 7.00,,,5.0,,,,,https://m.media-amazon.com/images/I/41XP0b0JCLL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FBX6VWJY,2026-03-28T13:25:57.918985
amazon,B0FD8PH32Y,Mintra Binding Screw Round Head 3.5 × 35 mm + Plastic Wall Plug 5 × 31 mm Model 94515,,Tools & Home Improvement,EGP 9.00,,,,,,,,https://m.media-amazon.com/images/I/61aNgjsy7+L._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FD8PH32Y,2026-03-28T13:25:57.919398
amazon,B0FD8QKBPM,Mintra Square Plastic-Coated Wire Clips F14 Pack of 10 Model 94467,,Tools & Home Improvement,EGP 9.00,,,,,,,,https://m.media-amazon.com/images/I/41VuGw8eq2L._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FD8QKBPM,2026-03-28T13:25:57.919816
amazon,B0D2BJH2L1,"El Sherif Pipe Fittings Cap, 1-Inch Size, Green",,Tools & Home Improvement,EGP 7.95,,,,,,,,https://m.media-amazon.com/images/I/31lOoi1GLrL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0D2BJH2L1,2026-03-28T13:25:57.920221
amazon,B0FBX96HY1,Fisher plastic 8 mm white color (10pcs).,,Tools & Home Improvement,EGP 9.00,,,3.0,,,,,https://m.media-amazon.com/images/I/21UBofHmcUL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FBX96HY1,2026-03-28T13:25:57.920673
amazon,B091D98FNK,POTENTIOMETER 1M,,Tools & Home Improvement,EGP 5.24,,,5.0,,,,,https://m.media-amazon.com/images/I/61vwMpF6weL._AC_UY218_.jpg,https://www.amazon.eg/dp/B091D98FNK,2026-03-28T13:25:57.921138
amazon,B0FD8RKRJ6,Mintra L-Shaped Hook Screw 2.5 × 45 × 10 × 28 mm + Plastic Wall Plug 5 × 31 mm Model 94501,,Tools & Home Improvement,EGP 9.00,,,5.0,,,,,https://m.media-amazon.com/images/I/51LoabwaAaL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0FD8RKRJ6,2026-03-28T13:25:57.921614
amazon,B0D1RLM8V8,"Bticino Be4703 Forma Max Support Frame, 3 Modules",,Tools & Home Improvement,EGP 8.00,,,4.6,,,,,https://m.media-amazon.com/images/I/618vUfb6muL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0D1RLM8V8,2026-03-28T13:25:57.922079
amazon,B0D2BC5BFP,Bticino Pechino Electric Plug,,Tools & Home Improvement,EGP 6.63,,,,,,,,https://m.media-amazon.com/images/I/31Xe2vJqiBL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0D2BC5BFP,2026-03-28T13:26:00.343734
amazon,B003YE5ZKO,"Kores 43101 staples 24/6, 1000 staples - silver",,Tools & Home Improvement,EGP 11.40,,,4.5,,,,,https://m.media-amazon.com/images/I/81Sy9-7LHIL._AC_UY218_.jpg,https://www.amazon.eg/dp/B003YE5ZKO,2026-03-28T13:26:04.061430
amazon,B09QLCH5SJ,elyassin black coffee towel holder,,Tools & Home Improvement,EGP 17.30,,,2.8,,,,,https://m.media-amazon.com/images/I/51QmebA1vyL._AC_UY218_.jpg,https://www.amazon.eg/dp/B09QLCH5SJ,2026-03-28T13:26:04.061956
amazon,B0972FNBJS,Apple Double Face Tape - 1/2 In. White,,Tools & Home Improvement,EGP 12.88,,,3.7,,,,,https://m.media-amazon.com/images/I/71LmrbYYxRL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0972FNBJS,2026-03-28T13:26:04.062441
amazon,B08YY2RXL1,Luna Inhaler Mentholated,,Tools & Home Improvement,EGP 20.00,,,3.9,,,,,https://m.media-amazon.com/images/I/71XS7Yd2epL._AC_UY218_.jpg,https://www.amazon.eg/dp/B08YY2RXL1,2026-03-28T13:26:04.062920
amazon,B0C78K3LGM,"Set of 1LED Lamps E27-9 Watt, 220 Volt, White",,Tools & Home Improvement,EGP 14.00,,,3.5,,,,,https://m.media-amazon.com/images/I/41a6dWLfTkL._AC_UY218_.jpg,https://www.amazon.eg/dp/B0C78K3LGM,2026-03-28T13:26:04.063382
amazon,B09N3T53C4,creative balloons 2 Roll Glue Dots for Crafting Arch Tape Sticky Dots Double Sided Extra Strong Glue Dots for Decoration,,Tools & Home Improvement,EGP 19.99,,,3.1,,,,,https://m.media-amazon.com/images/I/41vrffS2cOL._AC_UY218_.jpg,https://www.amazon.eg/dp/B09N3T53C4,2026-03-28T13:26:04.063849
