platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
amazon,B07BWBGB56,Anta,Anta,Women's Shoes,"EGP 2,010.93",,,4.7,,,,,,,https://m.media-amazon.com/images/I/61e8iP2J4vL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61e8iP2J4vL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B07BWBGB56,2026-03-29T04:07:20.122342
amazon,B0F2MQ6XY5,Mintra,Mintra,Women's Shoes,"EGP 1,196.00","EGP 1,299.00",,4.2,List:,,,,,,https://m.media-amazon.com/images/I/61uITZjUSwL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61uITZjUSwL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F2MQ6XY5,2026-03-29T04:07:20.123050
amazon,B0GT5WLRX3,"Women's Comfortable Low Heel Shoes – Stylish Design for Everyday Use (Black, 42)",,Women's Shoes,EGP 600.00,,,,,,,,,,https://m.media-amazon.com/images/I/51ObOgIkKQL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51ObOgIkKQL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GT5WLRX3,2026-03-29T04:07:20.123713
amazon,B0FDL2WK2J,Anta,Anta,Women's Shoes,"EGP 1,781.00",,,4.0,,,,,,,https://m.media-amazon.com/images/I/51jhcBg5SEL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51jhcBg5SEL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FDL2WK2J,2026-03-29T04:07:20.124257
amazon,B0FZV7VBP6,Women's Shoes with Bright Color Stripes – Comfortable and Light Casual Sneakers | Elegant Feminine Design with Suede Toe and Non-Slip Rubber Sole,,Women's Shoes,EGP 314.30,EGP 350.00,,3.8,List:,,,,,,https://m.media-amazon.com/images/I/51whW5oGzfL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51whW5oGzfL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FZV7VBP6,2026-03-29T04:07:20.124998
amazon,B0F6L2GYGH,Women's Tricot Flat Shoes,,Women's Shoes,EGP 249.00,,,3.3,,,,,,,https://m.media-amazon.com/images/I/51qE4r68lNL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51qE4r68lNL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F6L2GYGH,2026-03-29T04:07:20.125609
amazon,B0D5BSCK4V,Reebok,Reebok,Women's Shoes,"EGP 1,798.00","EGP 3,599.00",,4.3,List:,,,,,,https://m.media-amazon.com/images/I/61DW6oIArHL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61DW6oIArHL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0D5BSCK4V,2026-03-29T04:07:20.126304
amazon,B0D5BQD53J,Reebok,Reebok,Women's Shoes,"EGP 2,186.00",,,4.6,,,,,,,https://m.media-amazon.com/images/I/413yKaSV6mL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/413yKaSV6mL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0D5BQD53J,2026-03-29T04:07:20.126860
amazon,B0DL7CQ3TJ,adidas,adidas,Women's Shoes,"EGP 3,465.00",,,4.5,,,,,,,https://m.media-amazon.com/images/I/410GztK2yML._AC_UL320_.jpg,https://m.media-amazon.com/images/I/410GztK2yML._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DL7CQ3TJ,2026-03-29T04:07:20.127479
amazon,B0G4MRVF11,Women's Casual Sneakers Walking Running Sneakers Ultra Light with Untold Comfort Breathable Mesh Upper Chunky Sole,,Women's Shoes,EGP 599.00,,,4.2,,,,,,,https://m.media-amazon.com/images/I/41AjSqfBshL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41AjSqfBshL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G4MRVF11,2026-03-29T04:07:20.128083
amazon,B0DL76C8PK,adidas,adidas,Women's Shoes,"EGP 3,259.00","EGP 4,049.00",,4.6,List:,,,,,,https://m.media-amazon.com/images/I/61G2nrxv7dL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61G2nrxv7dL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DL76C8PK,2026-03-29T04:07:20.128703
amazon,B0F8YMXFB6,Now Shoes,Now Shoes,Women's Shoes,EGP 249.00,EGP 299.00,,4.2,List:,,,,,,https://m.media-amazon.com/images/I/71YvhS6lT5L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71YvhS6lT5L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F8YMXFB6,2026-03-29T04:07:20.129359
amazon,B0FS276G82,BRISK EG,BRISK EG,Women's Shoes,EGP 359.00,,,3.5,,,,,,,https://m.media-amazon.com/images/I/41xxbPEejuL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41xxbPEejuL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FS276G82,2026-03-29T04:07:20.129975
amazon,B0CQRQ9RDP,Reebok,Reebok,Women's Shoes,"EGP 2,461.38",,,4.2,,,,,,,https://m.media-amazon.com/images/I/419Cw+RpxqL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/419Cw+RpxqL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0CQRQ9RDP,2026-03-29T04:07:20.130553
amazon,B0BYJT7KJP,Mintra,Mintra,Women's Shoes,EGP 605.00,EGP 690.00,,4.2,List:,,,,,,https://m.media-amazon.com/images/I/81OIrKcmu6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81OIrKcmu6L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0BYJT7KJP,2026-03-29T04:07:20.131220
amazon,B0FCJ71CBB,adidas,adidas,Women's Shoes,"EGP 2,785.00","EGP 4,449.00",,4.2,List:,,,,,,https://m.media-amazon.com/images/I/819fvPmV6DL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/819fvPmV6DL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FCJ71CBB,2026-03-29T04:07:20.131913
amazon,B0GKHVQ6MW,Now Shoes,Now Shoes,Women's Shoes,EGP 399.99,EGP 499.00,,,List:,,,,,,https://m.media-amazon.com/images/I/718VjIzW5EL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/718VjIzW5EL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GKHVQ6MW,2026-03-29T04:07:20.132509
amazon,B0DHVXG1VL,adidas,adidas,Women's Shoes,"EGP 1,360.81",,,4.3,,,,,,,https://m.media-amazon.com/images/I/716aWS6Ln2L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/716aWS6Ln2L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DHVXG1VL,2026-03-29T04:07:20.133172
amazon,B0D3H5MXBP,Mintra,Mintra,Women's Shoes,EGP 573.00,EGP 690.00,,4.4,List:,,,,,,https://m.media-amazon.com/images/I/71p3DkAuDDL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71p3DkAuDDL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0D3H5MXBP,2026-03-29T04:07:20.133921
amazon,B0FF3H127W,Mintra,Mintra,Women's Shoes,"EGP 1,385.00","EGP 1,499.00",,4.4,List:,,,,,,https://m.media-amazon.com/images/I/71ZJypD1hrL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71ZJypD1hrL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FF3H127W,2026-03-29T04:07:20.134523
amazon,B0GKQK7PHM,Now Shoes,Now Shoes,Women's Shoes,EGP 399.99,EGP 449.99,,4.0,List:,,,,,,https://m.media-amazon.com/images/I/51sfrDEqnhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51sfrDEqnhL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GKQK7PHM,2026-03-29T04:07:20.135191
amazon,B0CYTBHTWQ,adidas,adidas,Women's Shoes,"EGP 1,700.00","EGP 2,749.00",,4.6,List:,,,,,,https://m.media-amazon.com/images/I/71wmg1h0L6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71wmg1h0L6L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0CYTBHTWQ,2026-03-29T04:07:20.135904
amazon,B0B722KQB3,ICE CLUB,ICE CLUB,Women's Shoes,EGP 299.00,,,2.9,,,,,,,https://m.media-amazon.com/images/I/51oK716PqFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51oK716PqFL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0B722KQB3,2026-03-29T04:07:20.136413
amazon,B0G53Z4VW4,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 172.00,,,4.6,,,,,,,https://m.media-amazon.com/images/I/6159D2QZwQL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/6159D2QZwQL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G53Z4VW4,2026-03-29T04:07:08.476729
amazon,B0GS2KRSX5,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 169.00,,,,,,,,,,https://m.media-amazon.com/images/I/61qfuOHdeTL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61qfuOHdeTL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GS2KRSX5,2026-03-29T04:07:08.477290
amazon,B0GS2NZDDL,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 149.00,,,,,,,,,,https://m.media-amazon.com/images/I/61sjuCet2kL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61sjuCet2kL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GS2NZDDL,2026-03-29T04:07:08.477776
amazon,B0GS2YQHB7,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 169.00,,,,,,,,,,https://m.media-amazon.com/images/I/619jmjwN1-L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/619jmjwN1-L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GS2YQHB7,2026-03-29T04:07:08.478280
amazon,B0F1MSR5B3,Mesery,Mesery,Girls Fashion,EGP 86.13,,,3.6,,,,,,,https://m.media-amazon.com/images/I/61NYtDznq3L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61NYtDznq3L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F1MSR5B3,2026-03-29T04:07:08.478819
amazon,B0F4PLKVF5,CAESAR - سيزر,CAESAR - سيزر,Girls Fashion,EGP 419.00,,,4.3,,,,,,,https://m.media-amazon.com/images/I/51GYWLxdNpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51GYWLxdNpL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F4PLKVF5,2026-03-29T04:07:08.479532
amazon,B0F6X1RFML,Meza,Meza,Girls Fashion,EGP 269.10,,,4.0,,,,,,,https://m.media-amazon.com/images/I/61b3egyd1QL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61b3egyd1QL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F6X1RFML,2026-03-29T04:07:08.480177
amazon,B0G2K4J31K,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 149.00,,,4.0,,,,,,,https://m.media-amazon.com/images/I/310QZ+kNmzL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/310QZ+kNmzL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G2K4J31K,2026-03-29T04:07:08.480709
amazon,B0GHGKRFR8,Nileton,Nileton,Girls Fashion,EGP 365.00,,,4.4,,,,,,,https://m.media-amazon.com/images/I/51XloI8J1mL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51XloI8J1mL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GHGKRFR8,2026-03-29T04:07:08.481292
amazon,B0DYDWGTQR,lil Darlings,lil Darlings,Girls Fashion,EGP 192.50,,,4.0,,,,,,,https://m.media-amazon.com/images/I/41zIpY+jAQL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41zIpY+jAQL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DYDWGTQR,2026-03-29T04:07:08.481835
amazon,B0G9RJM9P7,CAESAR - سيزر,CAESAR - سيزر,Girls Fashion,EGP 318.00,EGP 480.00,,1.0,List:,,,,,,https://m.media-amazon.com/images/I/51c5jVvja3L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51c5jVvja3L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G9RJM9P7,2026-03-29T04:07:08.482441
amazon,B0FT99VLPD,LC WAIKIKI,LC WAIKIKI,Girls Fashion,,,,5.0,,,,,,,https://m.media-amazon.com/images/I/71cRHZnCmlL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71cRHZnCmlL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FT99VLPD,2026-03-29T04:07:08.483138
amazon,B0FXVFCPD2,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 233.00,,,2.1,,,,,,,https://m.media-amazon.com/images/I/31wvvaiwgHL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31wvvaiwgHL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FXVFCPD2,2026-03-29T04:07:08.483641
amazon,B0FT9Y8VPT,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 449.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/81OlvL1oGgL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81OlvL1oGgL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FT9Y8VPT,2026-03-29T04:07:08.484260
amazon,B0G53YNG2Y,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 224.00,,,3.3,,,,,,,https://m.media-amazon.com/images/I/71JtjEOvEIL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71JtjEOvEIL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G53YNG2Y,2026-03-29T04:07:08.484787
amazon,B0G53Y383V,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 187.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/61hnIcBRnSL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61hnIcBRnSL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G53Y383V,2026-03-29T04:07:08.485352
amazon,B0G53Z3YXH,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 262.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/514EvLIp-2L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/514EvLIp-2L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G53Z3YXH,2026-03-29T04:07:08.485864
amazon,B0GK5K2BW3,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 128.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/61xGrtkXRUL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61xGrtkXRUL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GK5K2BW3,2026-03-29T04:07:08.486417
amazon,B0F9TC9FYZ,AJYAL,AJYAL,Girls Fashion,EGP 176.00,EGP 200.00,,4.4,Was:,,,,,,https://m.media-amazon.com/images/I/31uEJ-2bRnL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31uEJ-2bRnL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F9TC9FYZ,2026-03-29T04:07:08.487181
amazon,B0GK1M7G75,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 407.00,,,,,,,,,,https://m.media-amazon.com/images/I/716KdQv-AVL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/716KdQv-AVL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GK1M7G75,2026-03-29T04:07:08.487643
amazon,B0GD8DVPRJ,Buongiorno,Buongiorno,Girls Fashion,EGP 490.00,,,,,,,,,,https://m.media-amazon.com/images/I/51B2XklCMhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51B2XklCMhL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GD8DVPRJ,2026-03-29T04:07:08.488130
amazon,B0DZ6YF3DB,ROMBA SPORT,ROMBA SPORT,Girls Fashion,EGP 539.10,,,3.9,,,,,,,https://m.media-amazon.com/images/I/51bd0yvmhZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51bd0yvmhZL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DZ6YF3DB,2026-03-29T04:07:08.488644
amazon,B0GGDMJ82S,Meza,Meza,Girls Fashion,EGP 611.10,EGP 679.00,,,List:,,,,,,https://m.media-amazon.com/images/I/519WKGS4CKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/519WKGS4CKL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GGDMJ82S,2026-03-29T04:07:08.489243
amazon,B0G53XCSNM,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 262.00,,,4.0,,,,,,,https://m.media-amazon.com/images/I/61fGIQPCR8L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61fGIQPCR8L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G53XCSNM,2026-03-29T04:07:08.489757
amazon,B0DSG6Q2JH,ROMBA SPORT,ROMBA SPORT,Girls Fashion,EGP 319.50,,,4.1,,,,,,,https://m.media-amazon.com/images/I/71FSGv1-zoL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71FSGv1-zoL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DSG6Q2JH,2026-03-29T04:07:08.490360
amazon,B0CRPR2QMQ,junior,junior,Girls Fashion,EGP 400.00,,,4.5,,,,,,,https://m.media-amazon.com/images/I/51kK6ceO4ZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51kK6ceO4ZL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0CRPR2QMQ,2026-03-29T04:07:08.490851
amazon,B0FS7D2HG5,Girls Summer Cotton Sleeveless Blouse with Front Buttons and Flower Embroidery - Light Olive,,Girls Fashion,EGP 329.00,,,,,,,,,,https://m.media-amazon.com/images/I/61a5robpfWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61a5robpfWL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FS7D2HG5,2026-03-29T04:07:08.491529
amazon,B0F7Y1LMBZ,CAESAR,CAESAR,Girls Fashion,EGP 321.00,,,3.3,,,,,,,https://m.media-amazon.com/images/I/51hJTeflDWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51hJTeflDWL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F7Y1LMBZ,2026-03-29T04:07:08.492149
amazon,B0CSD7XSJZ,name it,name it,Girls Fashion,"EGP 1,182.00",,,4.3,,,,,,,https://m.media-amazon.com/images/I/71OBdnRoihL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71OBdnRoihL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0CSD7XSJZ,2026-03-29T04:07:08.492697
amazon,B0GK2BTFGR,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 467.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/61kQvxYAA9L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61kQvxYAA9L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GK2BTFGR,2026-03-29T04:07:08.493238
amazon,B0G25WRXHB,CARINA,CARINA,Girls Fashion,EGP 118.30,,,,,,,,,,https://m.media-amazon.com/images/I/41vZBGz72ZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41vZBGz72ZL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G25WRXHB,2026-03-29T04:07:08.493750
amazon,B0G53YP2JK,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 144.00,,,3.5,,,,,,,https://m.media-amazon.com/images/I/31zu1EMTtDL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31zu1EMTtDL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G53YP2JK,2026-03-29T04:07:08.494300
amazon,B0DK33J144,adidas,adidas,Girls Fashion,EGP 635.80,,,5.0,,,,,,,https://m.media-amazon.com/images/I/61wdK-GA2NL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61wdK-GA2NL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DK33J144,2026-03-29T04:07:08.494813
amazon,B0GJPYGC7N,Elsayaad,Elsayaad,Girls Fashion,EGP 185.00,,,,,,,,,,https://m.media-amazon.com/images/I/61c-TmzSOZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61c-TmzSOZL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GJPYGC7N,2026-03-29T04:07:08.495268
amazon,B0FT9WJTJS,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 299.00,,,4.5,,,,,,,https://m.media-amazon.com/images/I/61T5OC3BVzL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61T5OC3BVzL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FT9WJTJS,2026-03-29T04:07:08.495779
amazon,B0GK939MFK,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 309.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/61CcU8ggUoL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61CcU8ggUoL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GK939MFK,2026-03-29T04:07:08.496322
amazon,B091CNX9CD,Baby Cadeau,Baby Cadeau,Girls Fashion,EGP 379.70,,,,,,,,,,https://m.media-amazon.com/images/I/71jKqNJ1GZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71jKqNJ1GZL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B091CNX9CD,2026-03-29T04:07:08.496740
amazon,B0CYZVZLB7,junior,junior,Girls Fashion,EGP 294.12,,,3.6,,,,,,,https://m.media-amazon.com/images/I/515WeHUGB+L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/515WeHUGB+L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0CYZVZLB7,2026-03-29T04:07:08.497266
amazon,B0F8QTSLZ6,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 419.00,,,3.6,,,,,,,https://m.media-amazon.com/images/I/61tzodiStzL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61tzodiStzL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0F8QTSLZ6,2026-03-29T04:07:08.497776
amazon,B0GNMYK784,Meza,Meza,Girls Fashion,EGP 254.15,EGP 299.00,,4.0,List:,,,,,,https://m.media-amazon.com/images/I/61pIubLUM4L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61pIubLUM4L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GNMYK784,2026-03-29T04:07:08.498460
amazon,B0G4WYTGSY,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 299.00,,,2.9,,,,,,,https://m.media-amazon.com/images/I/61nm42zcYKL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61nm42zcYKL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G4WYTGSY,2026-03-29T04:07:08.498992
amazon,B0C819N1TY,Elsayaad,Elsayaad,Girls Fashion,EGP 97.00,EGP 119.00,Save 18%,4.8,Was:,,,,,,https://m.media-amazon.com/images/I/417Rw1wl2BL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/417Rw1wl2BL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0C819N1TY,2026-03-29T04:07:08.499608
amazon,B0DRL5DYWB,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 599.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/814LpUOTccL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/814LpUOTccL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0DRL5DYWB,2026-03-29T04:07:08.500138
amazon,B0GBL4JB7P,AKEEYO,AKEEYO,Girls Fashion,EGP 395.00,,,4.5,,,,,,,https://m.media-amazon.com/images/I/41+q4keQRhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/41+q4keQRhL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GBL4JB7P,2026-03-29T04:07:08.500625
amazon,B0GL346JCY,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 251.00,,,,,,,,,,https://m.media-amazon.com/images/I/81gQB1fPMhL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81gQB1fPMhL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GL346JCY,2026-03-29T04:07:08.501119
amazon,B0G4X18H4S,LC WAIKIKI,LC WAIKIKI,Girls Fashion,EGP 105.00,,,5.0,,,,,,,https://m.media-amazon.com/images/I/61UvC5YC-wL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61UvC5YC-wL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0G4X18H4S,2026-03-29T04:07:08.501617
amazon,B0FVG4426J,Access,Access,Girls Fashion,EGP 515.00,EGP 655.00,,,List:,,,,,,https://m.media-amazon.com/images/I/71xrE1vvw8L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71xrE1vvw8L._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0FVG4426J,2026-03-29T04:07:08.502213
amazon,B0GNMPL5M7,Meza,Meza,Girls Fashion,EGP 254.15,EGP 299.00,,,List:,,,,,,https://m.media-amazon.com/images/I/614MHqBWrdL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/614MHqBWrdL._AC_UL320_.jpg,,,,,,,,,,,https://www.amazon.eg/dp/B0GNMPL5M7,2026-03-29T04:07:08.502854
