platform,asin,title,brand,category,current_price,original_price,discount,rating,reviews_count,prime_eligible,amazon_choice,sponsored,main_image,product_url,scraped_at
amazon,B0CK7Y678Y,Samsung,Samsung,Samsung tablet,"EGP 13,551.00",,,4.2,,,,,https://m.media-amazon.com/images/I/51x3w26EKHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CK7Y678Y,2026-03-28T13:37:24.359083
amazon,B0DBVZZD1X,Samsung,Samsung,Samsung tablet,"EGP 16,036.00",,,4.5,,,,,https://m.media-amazon.com/images/I/61USODKUVlL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DBVZZD1X,2026-03-28T13:37:24.359537
amazon,B0CMDJKN27,Samsung,Samsung,Samsung tablet,"EGP 15,500.00",,,4.3,,,,,https://m.media-amazon.com/images/I/61GPzXYPmUL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CMDJKN27,2026-03-28T13:37:24.360014
amazon,B0DKZXPGKN,Samsung,Samsung,Samsung tablet,"EGP 14,950.07",,,4.3,,,,,https://m.media-amazon.com/images/I/41atXbffdZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DKZXPGKN,2026-03-28T13:37:24.360454
amazon,B0D14JPVCC,Samsung,Samsung,Samsung tablet,"EGP 18,449.00",,,4.4,,,,,https://m.media-amazon.com/images/I/51dMfNpbyYL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D14JPVCC,2026-03-28T13:37:24.361033
amazon,B0FP5N6DHY,Samsung,Samsung,Samsung tablet,"EGP 56,396.00",,,4.8,,,,,https://m.media-amazon.com/images/I/61NBVRtN0ZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FP5N6DHY,2026-03-28T13:37:24.361560
amazon,B0D42BSXGQ,Samsung,Samsung,Samsung tablet,"EGP 13,325.00",,,4.6,,,,,https://m.media-amazon.com/images/I/516pmaZLf8L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D42BSXGQ,2026-03-28T13:37:24.362078
amazon,B0DJD3W51Q,Samsung,Samsung,Samsung tablet,"EGP 38,573.00",,,4.5,,,,,https://m.media-amazon.com/images/I/61pfPQHgM5L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DJD3W51Q,2026-03-28T13:37:24.362544
amazon,B0FN4787RP,Samsung,Samsung,Samsung tablet,"EGP 25,555.00",,,,,,,,https://m.media-amazon.com/images/I/61SC6upyAqL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FN4787RP,2026-03-28T13:37:24.362966
amazon,B0F4R1RF73,Samsung,Samsung,Samsung tablet,"EGP 22,090.00",,,4.4,,,,,https://m.media-amazon.com/images/I/61LRD7Mju9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F4R1RF73,2026-03-28T13:37:24.363409
amazon,B0DVZY44YR,Samsung,Samsung,Samsung tablet,"EGP 29,146.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61ZWY4zqnaL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVZY44YR,2026-03-28T13:37:24.363900
amazon,B0CJVTJSY2,Samsung,Samsung,Samsung tablet,"EGP 13,325.00",,,4.4,,,,,https://m.media-amazon.com/images/I/61WmhWvpJjL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CJVTJSY2,2026-03-28T13:37:24.364391
amazon,B0DDTTBNTW,Samsung,Samsung,Samsung tablet,"EGP 38,414.00",,,4.4,,,,,https://m.media-amazon.com/images/I/61P7NnBxWtL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DDTTBNTW,2026-03-28T13:37:24.364934
amazon,B0F1D6TRNR,Samsung,Samsung,Samsung tablet,"EGP 28,743.00",,,4.7,,,,,https://m.media-amazon.com/images/I/61LRD7Mju9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F1D6TRNR,2026-03-28T13:37:24.365467
amazon,B0CL9K99P8,XIAOMI,XIAOMI,Samsung tablet,"EGP 8,444.00",,,4.4,,,,,https://m.media-amazon.com/images/I/71vPVvcNpLL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CL9K99P8,2026-03-28T13:37:24.366072
amazon,B0FKD7V4MF,Samsung,Samsung,Samsung tablet,"EGP 63,277.00",,,4.6,,,,,https://m.media-amazon.com/images/I/51WOmN30hNL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FKD7V4MF,2026-03-28T13:37:24.366523
amazon,B0CK7ZT2TP,Samsung,Samsung,Samsung tablet,"EGP 13,551.00",,,4.2,,,,,https://m.media-amazon.com/images/I/51BpG34MisL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CK7ZT2TP,2026-03-28T13:37:24.366996
amazon,B0F1D8W6C8,Samsung,Samsung,Samsung tablet,"EGP 28,242.00",,,4.7,,,,,https://m.media-amazon.com/images/I/51J7k1m6wiL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F1D8W6C8,2026-03-28T13:37:24.367533
amazon,B0DJD44SQ3,Samsung,Samsung,Samsung tablet,"EGP 38,205.00",,,4.5,,,,,https://m.media-amazon.com/images/I/61zKvJJVF4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DJD44SQ3,2026-03-28T13:37:24.368124
amazon,B0DVZWJL91,Samsung,Samsung,Samsung tablet,"EGP 28,242.00",,,4.9,,,,,https://m.media-amazon.com/images/I/610KaHKjEcL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVZWJL91,2026-03-28T13:37:24.368604
amazon,B0FLVQLYCV,Samsung,Samsung,Samsung tablet,"EGP 38,414.00",,,4.5,,,,,https://m.media-amazon.com/images/I/51C5ywjS-pL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FLVQLYCV,2026-03-28T13:37:24.369164
amazon,B0CJWSKGS4,Samsung,Samsung,Samsung tablet,"EGP 27,242.00",,,4.6,,,,,https://m.media-amazon.com/images/I/518eoTLoYPL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CJWSKGS4,2026-03-28T13:37:24.369708
amazon,B0DVZSB68P,Samsung,Samsung,Samsung tablet,"EGP 28,000.00",,,4.8,,,,,https://m.media-amazon.com/images/I/61ITFWcX02L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVZSB68P,2026-03-28T13:37:24.370167
amazon,B0FLVMZJD7,Samsung,Samsung,Samsung tablet,"EGP 27,000.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61lMkwp-lwL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FLVMZJD7,2026-03-28T13:37:24.370618
amazon,B0DZ3PPN7L,Samsung,Samsung,Samsung tablet,"EGP 33,893.00",,,4.7,,,,,https://m.media-amazon.com/images/I/51J7k1m6wiL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DZ3PPN7L,2026-03-28T13:37:24.371126
amazon,B0FN84HRQ6,Samsung,Samsung,Samsung tablet,"EGP 64,000.00",,,,,,,,https://m.media-amazon.com/images/I/61NBVRtN0ZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FN84HRQ6,2026-03-28T13:37:24.371515
amazon,B0FGKCL9C2,Samsung,Samsung,Samsung tablet,"EGP 37,182.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61TzKC88syL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FGKCL9C2,2026-03-28T13:37:24.371998
amazon,B0G45JVR4L,Samsung,Samsung,Samsung tablet,"EGP 38,414.00",,,,,,,,https://m.media-amazon.com/images/I/51nRkqK4hHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G45JVR4L,2026-03-28T13:37:24.372386
amazon,B0DW137V8C,Samsung,Samsung,Samsung tablet,"EGP 29,327.00",,,4.8,,,,,https://m.media-amazon.com/images/I/61O0xYiw2LL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DW137V8C,2026-03-28T13:37:24.372860
amazon,B0F3H6TTWN,Samsung,Samsung,Samsung tablet,"EGP 28,500.00",,,3.8,,,,,https://m.media-amazon.com/images/I/31Gta5fkOcL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F3H6TTWN,2026-03-28T13:37:24.373307
amazon,B0CMQFFY96,Samsung,Samsung,Samsung tablet,"EGP 30,005.00",,,5.0,,,,,https://m.media-amazon.com/images/I/51JpF+BWCcL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CMQFFY96,2026-03-28T13:37:24.373800
amazon,B0CBG57K2V,TCL,TCL,Samsung tablet,"EGP 5,999.00","EGP 7,727.96",,4.6,Was:,,,,https://m.media-amazon.com/images/I/61h93xH5XkL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CBG57K2V,2026-03-28T13:37:24.374347
amazon,B0DJFSRK17,Samsung,Samsung,Samsung tablet,"EGP 46,279.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61+I+-16eDL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DJFSRK17,2026-03-28T13:37:24.374827
amazon,B0F4R1YRDK,Samsung,Samsung,Samsung tablet,"EGP 39,872.00",,,,,,,,https://m.media-amazon.com/images/I/51kj-qq96sL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F4R1YRDK,2026-03-28T13:37:24.375227
amazon,B0F4R11WQF,Samsung,Samsung,Samsung tablet,"EGP 32,763.00",,,5.0,,,,,https://m.media-amazon.com/images/I/512LnXw2b4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F4R11WQF,2026-03-28T13:37:24.375700
amazon,B0DZJ5PZSC,Samsung,Samsung,Samsung tablet,"EGP 32,763.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61rrvC9SCnL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DZJ5PZSC,2026-03-28T13:37:24.376226
amazon,B0CC9YTD25,Samsung,Samsung,Samsung tablet,"EGP 53,000.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61AyuQ8nL8L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CC9YTD25,2026-03-28T13:37:24.376735
amazon,B0F8D99BQ6,Samsung,Samsung,Samsung tablet,"EGP 33,848.00",,,4.2,,,,,https://m.media-amazon.com/images/I/51zHlmXEe9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F8D99BQ6,2026-03-28T13:37:24.377186
amazon,B0F3J6S9DF,Samsung,Samsung,Samsung tablet,"EGP 28,242.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61pbccMB+CL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F3J6S9DF,2026-03-28T13:37:24.377706
amazon,B0F21C52N2,Samsung,Samsung,Samsung tablet,"EGP 29,000.00",,,4.4,,,,,https://m.media-amazon.com/images/I/61QQWW69oSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F21C52N2,2026-03-28T13:37:24.378165
amazon,B0G16SGXV8,Samsung,Samsung,Samsung tablet,"EGP 42,000.00",,,,,,,,https://m.media-amazon.com/images/I/51c4rImkVtL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G16SGXV8,2026-03-28T13:37:30.989730
amazon,B0FT8Q7B5B,"IdeaTab Dimensity 6300, RAM 8GB, Storage 128GB, 11.5"" 2.5K IPS 500 nits 90HZ, Rear 8MP, Front 5MP, 4 Speakers, Wi-Fi, Metal, 7040mAH, Color Luna Gray, Bluetooth 5.2, Folio Keyboard + Lenovo Tab Pen",,Samsung tablet,"EGP 12,199.00","EGP 12,777.00",,4.2,List:,,,,https://m.media-amazon.com/images/I/417rAmHDLqL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FT8Q7B5B,2026-03-28T13:37:30.990285
amazon,B0DJD2J566,Samsung,Samsung,Samsung tablet,"EGP 47,454.00",,,4.8,,,,,https://m.media-amazon.com/images/I/61zKvJJVF4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DJD2J566,2026-03-28T13:37:30.990820
amazon,B0DVZSRDDN,Samsung,Samsung,Samsung tablet,"EGP 28,471.00",,,4.6,,,,,https://m.media-amazon.com/images/I/61Hy3YDM-eL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DVZSRDDN,2026-03-28T13:37:30.991276
amazon,B0F4QYH8LQ,Samsung,Samsung,Samsung tablet,"EGP 43,951.00",,,4.0,,,,,https://m.media-amazon.com/images/I/61pbccMB+CL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F4QYH8LQ,2026-03-28T13:37:30.991751
amazon,B0D4ZKKTGH,HUAWEI,HUAWEI,Samsung tablet,"EGP 9,999.00",,,4.1,,,,,https://m.media-amazon.com/images/I/51YVHxIBf6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D4ZKKTGH,2026-03-28T13:37:30.992225
amazon,B0FQP6B35S,Samsung,Samsung,Samsung tablet,"EGP 51,747.00",,,4.0,,,,,https://m.media-amazon.com/images/I/61zQbbx6iKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FQP6B35S,2026-03-28T13:37:30.992713
amazon,B0DV9MBV37,Samsung,Samsung,Samsung tablet,"EGP 56,296.00",,,4.2,,,,,https://m.media-amazon.com/images/I/41Gc7UQ5O1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DV9MBV37,2026-03-28T13:37:30.993170
amazon,B0DZ2QX66T,G-Tab,G-Tab,Samsung tablet,"EGP 3,999.00",,,3.1,,,,,https://m.media-amazon.com/images/I/61srEop2YfL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DZ2QX66T,2026-03-28T13:37:30.993669
amazon,B0CCYGL3S4,"Samsung Galaxy Tab S9 Plus 12.4 Inch 2023 – Bluetooth Keyboard Cover, Removable Italian Keyboard, Black",,Samsung tablet,"EGP 2,000.00",,,4.0,,,,,https://m.media-amazon.com/images/I/714kcsxzvKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CCYGL3S4,2026-03-28T13:37:30.994126
amazon,B0FPDP17F8,DOOGEE,DOOGEE,Samsung tablet,"EGP 4,980.00","EGP 5,277.00",,3.3,List:,,,,https://m.media-amazon.com/images/I/513sdmZ4ngL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FPDP17F8,2026-03-28T13:37:30.994709
amazon,B0FPDLQSYB,DOOGEE,DOOGEE,Samsung tablet,"EGP 4,170.00","EGP 4,499.00",,3.0,List:,,,,https://m.media-amazon.com/images/I/41KjJuvnovL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FPDLQSYB,2026-03-28T13:37:30.995315
amazon,B0F54T2J1S,HONOR,HONOR,Samsung tablet,"EGP 12,999.00",,,4.5,,,,,https://m.media-amazon.com/images/I/71bziAUUpbL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0F54T2J1S,2026-03-28T13:37:30.995825
amazon,B0FPDN85R8,DOOGEE,DOOGEE,Samsung tablet,"EGP 4,599.00","EGP 4,750.00",,1.0,Was:,,,,https://m.media-amazon.com/images/I/31B4KS+fYNL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FPDN85R8,2026-03-28T13:37:30.996348
amazon,B0DDY6JVX9,HONOR,HONOR,Samsung tablet,"EGP 32,050.00",,,4.5,,,,,https://m.media-amazon.com/images/I/7102KNUVVFL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DDY6JVX9,2026-03-28T13:37:30.996828
amazon,B0DZ8J8TR2,Apple,Apple,Samsung tablet,"EGP 22,000.00",,,4.5,,,,,https://m.media-amazon.com/images/I/61xD2n6ttEL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DZ8J8TR2,2026-03-28T13:37:30.997377
